source,target,value
olx.pl,olx.com,1
olx.com,facebook.com,1
olx.pl,facebook.com,1
olx.pl,fbcdn.net,1
fbcdn.net,olx.com,1
flightradar24.com,facebook.com,1
diigo.com,fbcdn.net,1
fbcdn.net,facebook.com,1
uefa.com,facebook.com,1
eonline.com,facebook.com,1
iherb.com,facebook.com,1
infogram.com,facebook.com,1
reverbnation.com,edgecastcdn.net,1
edgecastcdn.net,facebook.com,1
reverbnation.com,fbsbx.com,1
tunein.com,facebook.com,1
poshmark.com,cloudfront.net,1
cloudfront.net,facebook.com,1
poshmark.com,facebook.com,1
poshmark.com,fbsbx.com,1
ynet.co.il,facebook.com,1
ko-fi.com,facebook.com,1
acer.com,facebook.com,1
gazzetta.it,facebook.net,1
facebook.net,facebook.com,1
gazzetta.it,facebook.com,1
marthastewart.com,facebook.com,1
oregonlive.com,facebook.com,1
oregonlive.com,auth0.com,1
auth0.com,facebook.com,1
mydramalist.com,facebook.com,1
drugs.com,facebook.com,1
skillshare.com,facebook.com,1
vulture.com,facebook.com,1
vulture.com,nymag.com,1
nymag.com,facebook.com,1
vulture.com,nymag.com,1
vulture.com,nymag.com,1
nymag.com,auth0.com,1
nvidia.cn,nvidia.com,1
nvidia.cn,nvidia.com,1
nvidia.com,facebook.com,1
nvidia.cn,facebook.com,1
reverb.com,facebook.com,1
harpersbazaar.com,facebook.com,1
harpersbazaar.com,mylo.id,1
crazygames.com,facebook.com,1
pinterest.es,pinimg.com,1
pinimg.com,facebook.com,1
pinterest.es,facebook.net,1
facebook.net,facebook.com,1
hotornot.com,facebook.net,1
facebook.net,facebook.com,1
hotornot.com,fbcdn.net,1
fbcdn.net,facebook.com,1
udacity.com,facebook.com,1
realsimple.com,facebook.com,1
washingtonexaminer.com,facebook.com,1
todoist.com,facebook.com,1
alltrails.com,facebook.com,1
apartments.com,facebook.com,1
hostinger.in,facebook.com,1
hostinger.in,fbcdn.net,1
fbcdn.net,hostinger.com,1
daraz.pk,facebook.com,1
bhg.com,facebook.com,1
mynet.com,fbcdn.net,1
fbcdn.net,facebook.com,1
mynet.com,facebook.net,1
facebook.net,facebook.com,1
mynet.com,mynet.com.tr,1
mynet.com.tr,facebook.com,1
mynet.com,facebook.com,1
signupgenius.com,facebook.com,1
signupgenius.com,facebook.net,1
facebook.net,facebook.com,1
signupgenius.com,fbsbx.com,1
doodle.com,facebook.com,1
sendpulse.com,facebook.com,1
ora.com,oreilly.com,1
ora.com,oreilly.com,1
oreilly.com,facebook.com,1
ora.com,facebook.com,1
milliyet.com.tr,facebook.com,1
milliyet.com.tr,demirorenmedya.com,1
milliyet.com.tr,demirorenmedya.com,1
demirorenmedya.com,facebook.com,1
allmusic.com,googletagmanager.com,1
googletagmanager.com,facebook.com,1
allmusic.com,facebook.com,1
inven.co.kr,facebook.com,1
icons8.com,facebook.com,1
wish.com,facebook.com,1
qodeinteractive.com,facebook.com,1
likee.video,facebook.com,1
likee.video,like-video.com,1
like-video.com,facebook.com,1
newatlas.com,facebook.com,1
picsart.com,facebook.com,1
ecwid.com,facebook.com,1
theaustralian.com.au,facebook.com,1
theaustralian.com.au,auth0.com,1
auth0.com,newscorpaustralia.com,1
theaustralian.com.au,auth0.com,1
auth0.com,facebook.com,1
warthunder.com,facebook.com,1
sacbee.com,facebook.com,1
sacbee.com,auth0.com,1
sacbee.com,auth0.com,1
auth0.com,facebook.com,1
travelocity.com,facebook.com,1
travelocity.com,fbcdn.net,1
fbcdn.net,facebook.com,1
mainichi.jp,facebook.com,1
takealot.com,facebook.com,1
active.com,facebook.com,1
active.com,facebook.net,1
facebook.net,facebook.com,1
al.com,facebook.com,1
al.com,auth0.com,1
auth0.com,facebook.com,1
banggood.com,facebook.com,1
priceline.com,facebook.com,1
strikingly.com,facebook.com,1
strikingly.com,strikinglycdn.com,1
strikinglycdn.com,facebook.com,1
strikingly.com,facebook.net,1
hackernoon.com,facebook.com,1
avon.com,facebook.com,1
petfinder.com,facebook.net,1
facebook.net,facebook.com,1
petfinder.com,facebook.com,1
subscene.com,jeded.com,1
subscene.com,facebook.com,1
esri.com,arcgis.com,1
esri.com,facebook.com,1
shopee.sg,facebook.com,1
shopee.sg,shopeemobile.com,1
shopeemobile.com,facebook.com,1
copy.ai,magic.link,1
copy.ai,facebook.com,1
site123.me,site123.com,1
site123.com,facebook.com,1
site123.me,facebook.com,1
site123.me,site123.com,1
webofscience.com,clarivate.com,1
webofscience.com,clarivate.com,1
clarivate.com,facebook.com,1
webofscience.com,facebook.com,1
preply.com,facebook.com,1
corporatefinanceinstitute.com,facebook.com,1
sun-sentinel.com,auth0.com,1
sun-sentinel.com,auth0.com,1
auth0.com,facebook.com,1
sun-sentinel.com,facebook.com,1
etoro.com,facebook.com,1
beacons.ai,facebook.com,1
calm.com,facebook.com,1
hypebeast.com,facebook.com,1
code.org,facebook.com,1
lazada.sg,facebook.com,1
lazada.sg,alicdn.com,1
alicdn.com,facebook.com,1
lazada.sg,facebook.net,1
akc.org,facebook.com,1
akc.org,fbcdn.net,1
fbcdn.net,facebook.com,1
ameba.jp,facebook.net,1
facebook.net,facebook.com,1
ameba.jp,facebook.com,1
spanishdict.com,facebook.net,1
facebook.net,facebook.com,1
spanishdict.com,facebook.com,1
europepmc.org,orcid.org,1
europepmc.org,facebook.com,1
hotwire.com,facebook.com,1
financialpost.com,facebook.com,1
financialpost.com,loginradius.com,1
creativemarket.com,facebook.com,1
creativemarket.com,cloudfront.net,1
cloudfront.net,facebook.com,1
prothomalo.com,facebook.com,1
newsbreak.com,facebook.com,1
swissinfo.ch,facebook.com,1
pmi.org,facebook.com,1
techspot.com,facebook.com,1
inews.co.uk,facebook.com,1
inews.co.uk,fbcdn.net,1
fbcdn.net,tinypass.com,1
retailmenot.com,facebook.com,1
dagbladet.no,aid.no,1
dagbladet.no,facebook.com,1
reviewjournal.com,facebook.com,1
reviewjournal.com,auth0.com,1
auth0.com,facebook.com,1
postermywall.com,facebook.com,1
postermywall.com,fbsbx.com,1
wikimapia.org,facebook.net,1
facebook.net,facebook.com,1
wikimapia.org,fbcdn.net,1
fbcdn.net,facebook.com,1
blogtalkradio.com,facebook.net,1
facebook.net,facebook.com,1
tapatalk.com,facebook.com,1
tapatalk.com,facebook.net,1
facebook.net,facebook.com,1
tapatalk.com,fbcdn.net,1
fbcdn.net,facebook.com,1
glosbe.com,facebook.com,1
dailycaller.com,facebook.com,1
corel.com,facebook.com,1
liveleak.com,itemfix.com,1
liveleak.com,facebook.com,1
lazada.vn,facebook.com,1
lazada.vn,alicdn.com,1
alicdn.com,facebook.com,1
lazada.vn,facebook.net,1
huffingtonpost.ca,huffpost.com,1
huffpost.com,facebook.com,1
huffingtonpost.ca,auth0.com,1
auth0.com,huffpost.com,1
huffingtonpost.ca,auth0.com,1
auth0.com,facebook.com,1
huffingtonpost.ca,facebook.com,1
huffingtonpost.ca,fbcdn.net,1
fbcdn.net,huffpost.com,1
bangkokpost.com,facebook.com,1
bangkokpost.com,facebook.net,1
facebook.net,facebook.com,1
bangkokpost.com,fbcdn.net,1
fbcdn.net,facebook.com,1
weddingwire.com,facebook.com,1
weddingwire.com,facebook.net,1
facebook.net,facebook.com,1
flippingbook.com,facebook.com,1
flippingbook.com,fbsbx.com,1
vocabulary.com,facebook.com,1
bab.la,facebook.com,1
giantbomb.com,facebook.com,1
art.com,facebook.com,1
themuse.com,facebook.com,1
elcomercio.pe,facebook.com,1
elcomercio.pe,fbcdn.net,1
fbcdn.net,piano.io,1
cults3d.com,facebook.com,1
newstatesman.com,facebook.com,1
books.com.tw,facebook.com,1
geocaching.com,facebook.com,1
99designs.com,facebook.com,1
99designs.com,vpsvc.com,1
vpsvc.com,vista.com,1
99designs.com,vpsvc.com,1
vpsvc.com,facebook.com,1
99designs.com,fbcdn.net,1
fbcdn.net,vista.com,1
99designs.com,fbcdn.net,1
fbcdn.net,auth0.com,1
99designs.com,fbcdn.net,1
fbcdn.net,99designs.jp,1
99designs.com,99designs.jp,1
99designs.jp,facebook.com,1
playblackdesert.com,facebook.com,1
band.us,pstatic.net,1
pstatic.net,facebook.com,1
band.us,facebook.com,1
ibtimes.co.uk,facebook.com,1
animenewsnetwork.com,facebook.com,1
musescore.com,facebook.com,1
zoho.eu,zoho.com,1
zoho.eu,facebook.com,1
sltrib.com,facebook.com,1
gumtree.com,facebook.com,1
geogebra.org,facebook.net,1
facebook.net,facebook.com,1
geogebra.org,facebook.com,1
khaleejtimes.com,facebook.com,1
khaleejtimes.com,auth0.com,1
khaleejtimes.com,auth0.com,1
auth0.com,facebook.com,1
printful.com,facebook.com,1
food.com,facebook.com,1
food.com,fbsbx.com,1
southernliving.com,facebook.com,1
ilsole24ore.com,facebook.com,1
ilsole24ore.com,fbcdn.net,1
fbcdn.net,facebook.com,1
bose.com,facebook.com,1
bose.com,btttag.com,1
btttag.com,facebook.com,1
bose.com,fbcdn.net,1
fbcdn.net,facebook.com,1
lightinthebox.com,facebook.com,1
bigolive.tv,bigo.tv,1
bigo.tv,facebook.com,1
bigolive.tv,facebook.com,1
bigolive.tv,facebook.net,1
facebook.net,facebook.com,1
phonearena.com,facebook.com,1
docdroid.net,facebook.com,1
veeam.com,facebook.com,1
creativefabrica.com,facebook.com,1
creativefabrica.com,fbsbx.com,1
gleam.io,facebook.net,1
facebook.net,facebook.com,1
gleam.io,facebook.com,1
shopee.com.br,shopeemobile.com,1
shopeemobile.com,facebook.com,1
shopee.com.br,facebook.com,1
broadwayworld.com,facebook.com,1
broadwayworld.com,fbcdn.net,1
fbcdn.net,firebaseapp.com,1
radiotimes.com,facebook.com,1
filmweb.pl,fwcdn.pl,1
fwcdn.pl,facebook.com,1
filmweb.pl,facebook.com,1
heylink.me,facebook.com,1
audiomack.com,facebook.com,1
cmoa.jp,facebook.com,1
thetrainline.com,facebook.com,1
artsy.net,cloudfront.net,1
cloudfront.net,facebook.com,1
artsy.net,facebook.com,1
slides.com,facebook.com,1
futurelearn.com,facebook.com,1
yadi.sk,fbcdn.net,1
fbcdn.net,yandex.net,1
yadi.sk,fbcdn.net,1
fbcdn.net,yandex.ru,1
yadi.sk,fbcdn.net,1
fbcdn.net,yandex.com,1
teespring.com,facebook.com,1
clickcease.com,facebook.com,1
olx.ro,facebook.com,1
olx.ro,olx.com,1
olx.ro,olx.com,1
olx.com,facebook.com,1
olx.ro,fbcdn.net,1
fbcdn.net,olx.com,1
pons.com,facebook.com,1
delfi.ee,facebook.com,1
tribunnews.com,facebook.com,1
couchsurfing.com,facebook.com,1
castbox.fm,facebook.com,1
cheezburger.com,facebook.com,1
cheezburger.com,facebook.net,1
facebook.net,facebook.com,1
whitepages.com,facebook.com,1
whitepages.com,fbcdn.net,1
fbcdn.net,facebook.com,1
manualslib.com,fbcdn.net,1
fbcdn.net,facebook.com,1
skypicker.com,kiwi.com,1
kiwi.com,facebook.com,1
skypicker.com,facebook.com,1
ex.co,facebook.com,1
blibli.com,facebook.com,1
blibli.com,static-src.com,1
static-src.com,facebook.com,1
elperiodico.com,facebook.com,1
elperiodico.com,fbcdn.net,1
fbcdn.net,piano.io,1
theodysseyonline.com,rebelmouse.com,1
theodysseyonline.com,facebook.com,1
theodysseyonline.com,fbsbx.com,1
jbzd.com.pl,facebook.net,1
facebook.net,facebook.com,1
jbzd.com.pl,facebook.com,1
ulule.com,facebook.com,1
ulule.com,amazonaws.com,1
amazonaws.com,facebook.com,1
manoramaonline.com,facebook.com,1
zoopla.co.uk,facebook.com,1
consumeraffairs.com,facebook.com,1
104.com.tw,facebook.com,1
opendoor.com,facebook.com,1
auckland.ac.nz,facebook.com,1
nwsource.com,seattletimes.com,1
seattletimes.com,facebook.com,1
weedmaps.com,facebook.com,1
barchart.com,facebook.com,1
barchart.com,cloudfront.net,1
cloudfront.net,facebook.com,1
devpost.com,facebook.com,1
mynewsdesk.com,facebook.com,1
superpal.com,facebook.com,1
eventbrite.ca,facebook.com,1
eventbrite.ca,evbstatic.com,1
evbstatic.com,facebook.com,1
streamlabs.com,facebook.com,1
anyflip.com,facebook.com,1
gumtree.com.au,facebook.com,1
sendspace.com,facebook.com,1
datacamp.com,facebook.com,1
datacamp.com,heapanalytics.com,1
heapanalytics.com,facebook.com,1
olx.com.pk,facebook.com,1
pennlive.com,facebook.com,1
pennlive.com,auth0.com,1
auth0.com,facebook.com,1
kiva.org,facebook.com,1
versus.com,facebook.com,1
boosty.to,facebook.com,1
thumbtack.com,facebook.net,1
facebook.net,facebook.com,1
basketball-reference.com,facebook.com,1
basketball-reference.com,stathead.com,1
basketball-reference.com,fbcdn.net,1
fbcdn.net,stathead.com,1
songkick.com,facebook.net,1
facebook.net,facebook.com,1
songkick.com,facebook.com,1
dantri.com.vn,facebook.com,1
syracuse.com,facebook.com,1
syracuse.com,auth0.com,1
auth0.com,facebook.com,1
lyst.com,facebook.com,1
lyst.com,lystit.com,1
lystit.com,facebook.com,1
manutd.com,facebook.com,1
manutd.com,facebook.net,1
facebook.net,facebook.com,1
slideserve.com,facebook.net,1
facebook.net,facebook.com,1
slideserve.com,facebook.com,1
list.ly,fbcdn.net,1
fbcdn.net,facebook.com,1
toyokeizai.net,socialplus.jp,1
toyokeizai.net,facebook.com,1
pond5.com,facebook.com,1
decider.com,facebook.com,1
sitejabber.com,facebook.com,1
sitejabber.com,sentry-cdn.com,1
sentry-cdn.com,facebook.com,1
sitejabber.com,cloudflare.com,1
cloudflare.com,facebook.com,1
tagged.com,facebook.com,1
tagged.com,facebook.net,1
facebook.net,facebook.com,1
vectorstock.com,facebook.com,1
altema.jp,facebook.com,1
krone.at,facebook.com,1
domestika.org,facebook.com,1
tes.com,facebook.com,1
symbolab.com,facebook.com,1
gettr.com,facebook.com,1
iconfinder.com,fbcdn.net,1
fbcdn.net,facebook.com,1
gamerch.com,i2i.jp,1
gamerch.com,facebook.com,1
podomatic.com,facebook.net,1
facebook.net,facebook.com,1
podomatic.com,facebook.com,1
smule.com,facebook.net,1
facebook.net,facebook.com,1
smule.com,facebook.com,1
newspapers.com,facebook.com,1
newspapers.com,facebook.net,1
facebook.net,facebook.com,1
havenlife.com,facebook.com,1
siteorigin.com,facebook.com,1
quidco.com,facebook.com,1
anime-planet.com,facebook.com,1
hero-wars.com,facebook.com,1
pdfsimpli.com,facebook.com,1
myheritage.com,facebook.com,1
kongregate.com,facebook.net,1
facebook.net,facebook.com,1
freehostia.com,facebook.com,1
freehostia.com,facebook.net,1
facebook.net,facebook.com,1
freehostia.com,fbcdn.net,1
fbcdn.net,cloudlogin.co,1
vg247.com,facebook.com,1
vg247.com,reedpop.com,1
payforessay.net,facebook.com,1
blick.ch,onelog.ch,1
blick.ch,facebook.com,1
infoq.com,facebook.com,1
belfasttelegraph.co.uk,fbcdn.net,1
fbcdn.net,gigya.com,1
ebaumsworld.com,facebook.com,1
ebaumsworld.com,fbcdn.net,1
fbcdn.net,facebook.com,1
stubhub.com,vggcdn.net,1
vggcdn.net,facebook.com,1
stubhub.com,facebook.com,1
g2a.com,facebook.com,1
webnovel.com,facebook.com,1
zenfolio.com,facebook.com,1
sierraclub.org,facebook.com,1
grabcad.com,facebook.com,1
hungryroot.com,facebook.net,1
facebook.net,facebook.com,1
moddb.com,facebook.com,1
wnyc.org,facebook.net,1
facebook.net,facebook.com,1
wnyc.org,facebook.com,1
wnyc.org,fbcdn.net,1
fbcdn.net,facebook.com,1
yummly.com,facebook.com,1
digialm.com,fbcdn.net,1
fbcdn.net,facebook.com,1
telekom.hu,facebook.com,1
edutopia.org,facebook.com,1
hometalk.com,facebook.com,1
threadless.com,facebook.com,1
bonanza.com,facebook.com,1
snapwidget.com,facebook.com,1
iq.com,facebook.com,1
worldoftanks.eu,facebook.com,1
worldoftanks.eu,wargaming.net,1
wargaming.net,facebook.com,1
ozbargain.com.au,facebook.com,1
property24.com,facebook.com,1
mypikpak.com,facebook.com,1
contentmarketinginstitute.com,facebook.com,1
myminifactory.com,facebook.com,1
zoosk.com,facebook.com,1
asics.com,facebook.com,1
appsumo.com,facebook.com,1
beatstars.com,facebook.com,1
hellofresh.com,facebook.com,1
seek.com,seek.com.au,1
seek.com.au,facebook.com,1
seek.com,facebook.com,1
seek.com,seekcdn.com,1
seekcdn.com,facebook.com,1
christianitytoday.com,facebook.com,1
christianitytoday.com,facebook.net,1
facebook.net,facebook.com,1
fontspace.com,facebook.com,1
yourstory.com,facebook.com,1
yourstory.com,fbcdn.net,1
fbcdn.net,facebook.com,1
nettruyenup.com,nettruyenplus.com,1
nettruyenup.com,facebook.com,1
livetv.sx,facebook.com,1
piktochart.com,facebook.com,1
kapwing.com,facebook.com,1
fodors.com,facebook.net,1
facebook.net,facebook.com,1
fodors.com,facebook.com,1
adda247.com,facebook.com,1
webnode.page,facebook.com,1
webnode.page,webnode.com,1
webnode.com,facebook.com,1
webnode.page,webnode.com,1
palmbeachpost.com,gcion.com,1
palmbeachpost.com,facebook.com,1
christianpost.com,facebook.com,1
ladepeche.fr,facebook.com,1
depop.com,facebook.com,1
larazon.es,facebook.com,1
larazon.es,atresmedia.com,1
atresmedia.com,amazoncognito.com,1
larazon.es,atresmedia.com,1
atresmedia.com,facebook.com,1
reedsy.com,facebook.com,1
hinative.com,facebook.com,1
placeit.net,facebook.com,1
placeit.net,envato.com,1
91mobiles.com,facebook.com,1
bukalapak.com,facebook.com,1
bukalapak.com,facebook.net,1
facebook.net,facebook.com,1
heraldscotland.com,fbcdn.net,1
fbcdn.net,facebook.com,1
thisismoney.co.uk,facebook.com,1
kaskus.co.id,facebook.com,1
kaskus.co.id,facebook.net,1
facebook.net,facebook.com,1
walkscore.com,facebook.net,1
facebook.net,facebook.com,1
walkscore.com,facebook.com,1
walkscore.com,fbsbx.com,1
1001fonts.com,facebook.com,1
1001fonts.com,facebook.net,1
facebook.net,facebook.com,1
1001fonts.com,1001fonts.net,1
1001fonts.net,facebook.com,1
ria.com,facebook.com,1
kicker.de,facebook.com,1
setn.com,facebook.com,1
lyricstranslate.com,facebook.com,1
domain.com.au,facebook.com,1
handmadewriting.com,facebook.com,1
nrc.nl,facebook.com,1
feedspot.com,cloudfront.net,1
cloudfront.net,facebook.com,1
feedspot.com,facebook.com,1
cgtrader.com,facebook.com,1
alison.com,facebook.com,1
montrealgazette.com,facebook.com,1
montrealgazette.com,loginradius.com,1
huffpost.net,huffpost.com,1
huffpost.com,facebook.com,1
huffpost.net,auth0.com,1
auth0.com,huffpost.com,1
huffpost.net,auth0.com,1
auth0.com,facebook.com,1
huffpost.net,facebook.com,1
builtin.com,facebook.com,1
simplytoimpress.com,facebook.com,1
wacom.com,facebook.net,1
facebook.net,facebook.com,1
olx.pt,olx.com,1
olx.pt,olx.com,1
olx.com,facebook.com,1
olx.pt,facebook.com,1
donanimhaber.com,facebook.com,1
allevents.in,facebook.com,1
allevents.in,facebook.net,1
facebook.net,facebook.com,1
allevents.in,fbsbx.com,1
superpages.com,facebook.net,1
facebook.net,facebook.com,1
superpages.com,yellowpages.com,1
yellowpages.com,facebook.com,1
superpages.com,facebook.com,1
superpages.com,yellowpages.com,1
kurashiru.com,facebook.com,1
iucnredlist.org,facebook.com,1
affordable-papers.net,facebook.net,1
facebook.net,facebook.com,1
affordable-papers.net,fbcdn.net,1
fbcdn.net,facebook.com,1
techinasia.com,facebook.com,1
techinasia.com,cloudfront.net,1
cloudfront.net,facebook.com,1
care2.com,facebook.net,1
facebook.net,facebook.com,1
care2.com,facebook.com,1
theiet.org,b2clogin.com,1
theiet.org,b2clogin.com,1
b2clogin.com,facebook.com,1
theiet.org,facebook.com,1
niagahoster.com,facebook.com,1
niagahoster.com,niagahoster.co.id,1
niagahoster.com,niagahoster.co.id,1
niagahoster.co.id,facebook.com,1
olx.kz,olx.com,1
olx.kz,olx.com,1
olx.com,facebook.com,1
olx.kz,facebook.com,1
hackmd.io,facebook.com,1
cakeresume.com,facebook.com,1
musinsa.com,facebook.com,1
